Actual,Predictions
[8],"[4.1849357e-01 5.7480722e-03 2.1102492e-04 1.4736972e-05 2.9709940e-05
 1.0815953e-06 1.7581535e-05 2.5241554e-06 5.7530880e-01 1.7290935e-04]"
[5],"[1.3206340e-02 4.5551020e-03 4.3145209e-03 4.0417287e-01 5.7734991e-04
 5.5458540e-01 2.5185021e-03 3.1749601e-03 2.0678656e-04 1.2688225e-02]"
[5],"[2.3365091e-04 5.7116627e-06 6.3110176e-03 6.7531213e-02 4.6963416e-02
 2.7153000e-01 4.1104722e-01 1.8100640e-01 5.2691262e-06 1.5366167e-02]"
[6],"[2.3133331e-03 3.9809890e-04 2.3005944e-02 1.4413532e-03 1.3514415e-03
 2.5367383e-03 9.5054692e-01 4.2559457e-04 1.3747077e-02 4.2334832e-03]"
[4],"[3.8233822e-05 1.6846073e-07 5.3584855e-03 4.6175194e-04 9.7592443e-01
 2.8093301e-03 8.3906147e-05 1.5311992e-02 3.2615367e-06 8.4891517e-06]"
[5],"[8.9293950e-05 1.6372847e-04 3.5701457e-02 2.1240854e-01 2.5271401e-02
 6.0086960e-01 4.7604731e-04 1.2498726e-01 5.1858074e-06 2.7462995e-05]"
[9],"[0.04997338 0.01655306 0.0220066  0.01114208 0.00490554 0.01258194
 0.00259988 0.14545704 0.01714922 0.7176313 ]"
[7],"[1.6656601e-04 1.2544634e-05 9.1417074e-05 3.2281736e-05 2.8696898e-04
 9.5465271e-05 1.6906434e-06 9.9931085e-01 6.9556853e-07 1.4768334e-06]"
[3],"[8.4016712e-05 2.6324310e-04 3.1449094e-02 2.0094135e-01 3.6606304e-03
 2.7160349e-01 4.8290566e-01 3.4382686e-03 4.1019071e-06 5.6501180e-03]"
[4],"[1.1944969e-03 2.9193188e-05 2.5222773e-02 4.4326568e-03 7.3137206e-01
 9.8924339e-03 5.5984680e-02 1.4147536e-01 4.7257080e-04 2.9923737e-02]"
[1],"[7.0621580e-04 9.7058904e-01 2.9372486e-06 3.8531825e-06 5.7883842e-08
 2.5799383e-07 2.6440304e-05 7.8683065e-08 2.1520154e-04 2.8455926e-02]"
[4],"[0.10903965 0.04568141 0.0620948  0.09135776 0.23069933 0.0396529
 0.10060252 0.07068963 0.05086376 0.1993183 ]"
[2],"[1.0368283e-03 6.3769671e-06 6.7992258e-01 2.4188725e-02 2.3286471e-01
 8.0684414e-03 5.1872067e-02 1.7609153e-03 1.3769514e-04 1.4167275e-04]"
[3],"[2.1488254e-04 3.7102160e-07 5.2838348e-02 2.6996904e-03 9.2649019e-01
 7.4489927e-04 1.6594548e-02 3.9580395e-04 5.5753671e-06 1.5671229e-05]"
[6],"[3.2588627e-04 3.5867783e-05 5.0511982e-02 2.0051640e-02 7.7696610e-04
 2.1397809e-03 9.2570561e-01 6.7522655e-05 2.9846339e-04 8.6298242e-05]"
[5],"[4.1241543e-03 3.2053553e-04 6.3621297e-02 7.0703548e-01 9.5635848e-03
 1.3278863e-01 1.7119963e-02 5.4231487e-02 8.2696934e-04 1.0367994e-02]"
[5],"[4.9385744e-06 7.3656687e-05 2.4486195e-02 1.1882866e-01 1.0021417e-02
 8.2362935e-02 7.6169306e-01 2.4388256e-03 1.0968708e-05 7.9343481e-05]"
[2],"[0.00259598 0.001361   0.3255845  0.13339514 0.00588065 0.34140012
 0.15193541 0.03606042 0.00122585 0.00056099]"
[8],"[3.2836916e-03 4.7895908e-01 2.5983076e-03 3.3509239e-06 5.4525561e-05
 6.9233863e-08 1.4443562e-02 6.0489702e-07 4.2974454e-01 7.0912354e-02]"
[0],"[9.9518085e-01 4.3377248e-03 1.6575641e-05 9.6658528e-07 3.1228563e-05
 3.1064212e-07 2.4214748e-08 5.1821036e-07 5.3082127e-05 3.7877937e-04]"
[0],"[0.88509655 0.02347166 0.01377902 0.00407682 0.00352489 0.00288575
 0.00109801 0.00128767 0.05244484 0.01233468]"
[1],"[1.2412389e-03 9.7934777e-01 1.6747864e-06 3.5030969e-06 1.9742851e-07
 6.5458607e-07 2.3492858e-06 2.8143438e-07 5.3495460e-04 1.8867431e-02]"
[8],"[5.9027456e-02 1.2775350e-03 5.1072479e-04 6.3328967e-05 6.0113822e-04
 1.8117771e-05 6.5580964e-05 3.9878543e-04 9.3656117e-01 1.4761825e-03]"
[3],"[2.5237727e-04 4.2202705e-06 1.5491101e-01 5.4392755e-01 6.1662463e-03
 2.9010272e-01 3.8704197e-03 7.4441498e-04 8.8043253e-06 1.2241852e-05]"
[1],"[5.1969127e-11 9.9990368e-01 2.2016124e-10 9.4640511e-11 4.1561125e-12
 8.1698745e-11 6.1084965e-10 1.2884238e-10 2.6175444e-09 9.6302589e-05]"
[3],"[1.76594884e-04 1.32063939e-03 4.88889992e-01 1.10042274e-01
 5.42068817e-02 3.15605223e-01 7.67462747e-03 2.06298567e-02
 6.07719767e-06 1.44777144e-03]"
[5],"[1.2724844e-06 3.8805773e-04 8.1132958e-03 2.8756878e-01 1.8242577e-03
 5.5013919e-01 1.5065867e-01 4.6021398e-04 3.8001923e-07 8.4586715e-04]"
[8],"[4.0846840e-05 1.0384456e-07 6.5727777e-06 4.0477974e-07 5.2609803e-08
 3.2216029e-08 3.3845944e-07 1.2545537e-10 9.9995160e-01 4.5855590e-08]"
[3],"[1.6481339e-04 6.7542678e-06 7.2039008e-01 5.6920055e-02 2.1358065e-01
 1.6380653e-03 4.5305579e-03 2.7508170e-03 1.1602381e-05 6.6415423e-06]"
[8],"[4.1900828e-05 2.8619317e-05 7.0089584e-08 1.8444409e-07 7.0735799e-09
 1.9507960e-08 5.1069851e-08 7.7033463e-11 9.9991989e-01 9.2821565e-06]"
[5],"[9.1500078e-06 2.5356824e-06 4.3315392e-02 9.8631084e-02 9.3064331e-02
 7.4799192e-01 4.7639213e-03 1.2217744e-02 1.8699448e-06 2.0440252e-06]"
[8],"[2.3846394e-06 6.4983077e-08 9.3588381e-10 7.0304673e-10 6.0282346e-10
 7.4830191e-11 1.4393749e-10 3.8538686e-11 9.9999619e-01 1.3264470e-06]"
[6],"[4.5924637e-05 2.1194012e-07 2.0354493e-02 8.9330308e-04 4.6949373e-03
 1.4609387e-04 9.7362298e-01 2.2600975e-06 2.2015926e-04 1.9463509e-05]"
[3],"[9.6336771e-05 2.4792794e-07 1.6367086e-03 7.1734387e-01 2.0178461e-03
 2.7864301e-01 8.0903425e-05 1.7368043e-04 2.6988901e-06 4.6839500e-06]"
[5],"[7.72884407e-04 5.68425021e-05 6.49891198e-02 2.39931077e-01
 3.92196663e-02 5.15172541e-01 1.90726127e-02 1.20571546e-01
 5.12609367e-05 1.62380005e-04]"
[5],"[4.6844960e-07 6.8541249e-07 3.4469473e-03 1.6168766e-02 5.6686649e-06
 9.5392632e-01 2.6322439e-05 2.6360095e-02 1.9583963e-09 6.4647211e-05]"
[5],"[5.9486297e-04 1.0514606e-04 2.8911887e-03 6.8636440e-02 5.2163131e-03
 8.5795212e-01 4.6663254e-02 5.4109504e-04 1.5285945e-02 2.1136326e-03]"
[0],"[6.97866976e-02 3.51670693e-04 2.92198407e-03 5.92285243e-04
 2.23325944e-04 1.40355705e-05 2.10018101e-04 1.97689997e-06
 9.25493062e-01 4.04894614e-04]"
[9],"[4.1292012e-01 3.9206908e-04 2.7375018e-02 8.8774413e-04 3.4417670e-05
 1.8777885e-04 3.6071852e-04 6.1248761e-06 5.5746609e-01 3.6995107e-04]"
[5],"[7.6424367e-05 1.2627333e-05 2.4420753e-02 2.9964557e-01 3.4613663e-01
 2.3319808e-01 7.1919046e-02 2.3873139e-02 6.1984465e-04 9.7902375e-05]"
[5],"[2.4551146e-03 1.4753646e-06 4.4298084e-03 1.6447805e-02 9.6376902e-01
 3.7414203e-03 4.9487315e-04 8.6455978e-03 2.2468150e-06 1.2665332e-05]"
[7],"[1.3384172e-04 9.5502412e-07 3.1781709e-03 4.4724837e-04 5.9140953e-03
 3.1181236e-03 1.3258086e-04 9.8707062e-01 2.7950702e-07 4.0905361e-06]"
[1],"[1.5815436e-05 7.2753304e-01 1.7930697e-08 5.1069968e-08 1.0382308e-07
 6.9256785e-08 1.6339966e-06 8.5094038e-09 4.0111894e-04 2.7204803e-01]"
[8],"[1.06567675e-02 7.84823264e-04 7.48100865e-05 1.09386034e-04
 1.54377722e-05 1.60288328e-05 3.35757250e-05 1.66764585e-05
 9.87963319e-01 3.29121685e-04]"
[2],"[4.9387831e-03 1.7078062e-05 2.1951038e-01 1.9245025e-02 7.3418683e-01
 7.2746663e-03 1.0740284e-02 3.8248014e-03 1.4910968e-04 1.1301478e-04]"
[2],"[9.5137773e-05 2.7954734e-06 1.7450770e-02 1.2513010e-04 9.6245837e-01
 5.7894614e-04 1.4703943e-05 1.9269168e-02 2.9174677e-07 4.7038593e-06]"
[7],"[6.2432769e-03 2.2618627e-02 5.9636112e-02 6.0061249e-03 3.8539207e-01
 1.4664986e-03 7.5319134e-02 3.9245579e-01 2.3845259e-04 5.0623935e-02]"
[3],"[1.0773290e-04 6.5016993e-06 6.8770438e-02 5.6692153e-01 1.5735915e-01
 3.8417985e-03 2.0261833e-01 2.4188637e-04 1.2727300e-04 5.3881090e-06]"
[4],"[2.9279266e-03 1.8757985e-04 2.9479135e-03 7.8610268e-05 9.1492832e-01
 9.5955460e-05 6.5033149e-04 7.8014255e-02 5.2953801e-05 1.1614963e-04]"
[2],"[9.6053867e-05 4.9596096e-08 9.8317289e-01 7.9691010e-05 1.3009947e-02
 3.3799323e-04 3.2424752e-03 5.7555560e-05 3.3590386e-06 7.9488693e-08]"
[9],"[7.7056065e-05 5.1678997e-03 2.9593981e-08 8.6813813e-08 1.3212470e-08
 1.6436882e-08 7.7360589e-09 3.0365698e-06 3.8250155e-06 9.9474806e-01]"
[6],"[0.00886871 0.00117208 0.02502913 0.02190397 0.0101062  0.00156992
 0.91301256 0.00298408 0.00665034 0.00870296]"
[2],"[8.0459466e-04 1.3311183e-05 5.3959316e-01 1.9838789e-02 3.3862266e-01
 7.7537484e-03 9.0219408e-02 1.4149655e-03 1.4502773e-03 2.8902825e-04]"
[2],"[9.3566618e-05 1.6595084e-10 9.9985456e-01 2.0899079e-06 5.1094921e-06
 3.8375920e-06 2.9552484e-07 4.0432999e-05 1.4143768e-07 3.3027806e-11]"
[4],"[1.8433099e-04 8.6601568e-07 3.2212695e-03 2.9102771e-04 8.0336410e-01
 1.0288822e-03 8.2453134e-06 1.9169685e-01 1.7627203e-06 2.0274245e-04]"
[3],"[9.9596682e-06 2.2754683e-03 2.8188800e-04 4.7019079e-01 3.8891718e-01
 5.6845862e-02 8.9568701e-03 3.3243094e-03 1.1224863e-04 6.9085382e-02]"
[0],"[9.77732301e-01 5.17911067e-05 6.01716898e-03 3.50297341e-04
 6.80308804e-05 4.51582782e-05 1.53180099e-05 1.95190569e-05
 1.55998478e-02 1.00463854e-04]"
[2],"[2.2625520e-03 3.7887782e-02 1.0448878e-03 1.2915322e-03 2.6556028e-03
 1.5239775e-02 8.1292254e-01 1.1424895e-02 9.9504403e-05 1.1517090e-01]"
[0],"[7.2282755e-01 9.6381089e-05 2.4892452e-01 1.0430558e-02 5.5547678e-03
 2.4524659e-03 4.1268822e-03 1.0053575e-03 3.4472055e-03 1.1343117e-03]"
[1],"[5.2823022e-04 2.6702869e-01 6.4608121e-06 3.6841784e-06 1.2687332e-06
 1.8935438e-07 1.7476389e-04 4.2554100e-07 5.6099490e-04 7.3169523e-01]"
[3],"[9.3118986e-05 6.2402818e-05 7.4197897e-03 4.2485830e-01 1.5009170e-02
 3.1787853e-03 5.4428971e-01 6.7230448e-04 5.4618577e-04 3.8701626e-03]"
[2],"[2.4681102e-02 1.6915163e-05 9.5610934e-01 1.9739021e-03 1.1278233e-03
 5.1632463e-03 4.8774686e-03 3.5376198e-04 5.5706105e-03 1.2586878e-04]"
[2],"[7.1156555e-04 1.6007247e-05 2.4886705e-02 2.7252523e-02 1.6833920e-02
 4.9273786e-01 1.0689092e-01 3.2940552e-01 7.0474122e-04 5.6023459e-04]"
[7],"[1.64580615e-06 1.58218342e-07 2.99117778e-06 4.36708234e-07
 1.06725001e-05 2.48071228e-06 1.11353636e-07 9.99977589e-01
 1.02505049e-09 3.92183392e-06]"
[0],"[2.8469682e-01 7.1017235e-04 6.8008101e-01 2.5694774e-04 3.9402093e-03
 5.1329964e-05 2.5443919e-02 4.4848330e-04 4.1881413e-03 1.8301068e-04]"
[1],"[0.40583754 0.41847768 0.05697313 0.00126925 0.00078161 0.00170576
 0.00143767 0.00073907 0.00298604 0.10979225]"
[0],"[5.1171887e-03 6.4739345e-07 9.0416044e-04 1.5136828e-03 9.5607686e-01
 5.6736910e-04 3.9316924e-06 3.5615813e-02 5.3711305e-05 1.4649033e-04]"
[7],"[4.7360503e-05 1.0050990e-05 1.0534563e-02 5.2522028e-05 4.4322252e-02
 3.9464509e-04 1.5318112e-05 9.4462156e-01 6.3159135e-08 1.6364330e-06]"
[7],"[8.0173788e-07 8.0894466e-08 5.2513741e-04 5.5135602e-05 2.7316902e-04
 1.4305262e-04 1.7168178e-06 9.9900073e-01 3.7250973e-09 7.2234350e-08]"
[2],"[9.6117966e-03 9.8218679e-06 4.9776968e-02 1.8126894e-02 2.0676136e-02
 1.7994503e-02 5.5656561e-05 8.8315678e-01 4.9476908e-04 9.6655422e-05]"
[0],"[0.15790477 0.00777184 0.35833517 0.0335419  0.0069992  0.00235238
 0.00356786 0.3878221  0.0276839  0.01402094]"
[1],"[8.1620783e-07 9.9971575e-01 3.2644471e-07 7.9275964e-07 2.3741849e-08
 6.2021947e-08 4.9985949e-05 6.9579563e-08 8.8103816e-06 2.2328476e-04]"
[6],"[8.1043645e-08 3.8400526e-06 1.1982583e-03 2.9682782e-05 1.5499740e-05
 1.0137598e-07 9.9874723e-01 1.3941916e-08 7.4050052e-07 4.5419379e-06]"
[5],"[1.76348738e-04 2.28650426e-03 1.11804225e-01 1.21934131e-01
 4.71319712e-04 5.41124463e-01 6.27011107e-03 2.15184301e-01
 1.59039009e-05 7.32614135e-04]"
[0],"[5.2283901e-01 1.4266526e-08 2.7292347e-04 1.3301690e-05 4.7573993e-01
 1.3763678e-06 4.6943494e-08 1.1304523e-03 2.9201160e-06 8.8250196e-08]"
[2],"[6.0865646e-03 1.0741391e-04 1.7210230e-01 5.1201326e-03 4.4263761e-02
 1.8288457e-03 6.3827079e-06 3.8911798e-03 1.6379947e-04 7.6642960e-01]"
[2],"[9.5577901e-03 4.8787306e-06 9.6349680e-01 2.0070015e-03 1.5793767e-02
 1.5034465e-03 9.5138798e-04 6.2062936e-03 4.1406116e-04 6.4519336e-05]"
[0],"[5.6704849e-01 1.6245366e-03 2.3649383e-02 2.6228046e-02 2.6718527e-03
 1.0014571e-02 3.3423188e-04 2.4407529e-03 3.6596602e-01 2.2058020e-05]"
[1],"[3.64666885e-05 9.99219298e-01 1.13646365e-07 3.86503956e-07
 1.04481837e-08 4.26788844e-08 5.79047025e-07 1.23978969e-08
 2.73516216e-05 7.15859409e-04]"
[2],"[7.6679545e-03 3.2729818e-05 8.1655282e-01 1.0583785e-02 6.3018195e-02
 4.0436215e-03 9.1398157e-02 4.3878905e-03 2.1959620e-03 1.1888139e-04]"
[6],"[8.8233555e-06 1.0658930e-06 1.4140612e-02 2.6850345e-02 2.8047238e-02
 6.2365661e-04 9.3026584e-01 2.5147843e-05 3.5786699e-05 1.5162545e-06]"
[0],"[7.1688008e-01 9.0603335e-03 1.8443206e-02 7.1239960e-03 2.8222026e-02
 3.5402682e-03 5.9339951e-04 6.5693203e-03 1.9298427e-01 1.6583094e-02]"
[1],"[1.7378301e-03 8.6110467e-01 1.1065193e-05 3.1685081e-04 1.9080842e-06
 5.1803607e-05 1.1433197e-05 5.5253042e-07 2.1102369e-02 1.1566144e-01]"
[6],"[2.8854120e-05 5.5930264e-05 1.9959090e-02 8.0131916e-03 6.9743288e-03
 1.3073526e-03 9.6134466e-01 1.5085934e-03 1.7351538e-05 7.9065422e-04]"
[6],"[4.9492610e-05 1.0148743e-03 3.3091474e-02 6.3379006e-03 9.4265733e-03
 1.6890554e-04 9.4926506e-01 2.1746555e-04 6.6068797e-06 4.2162443e-04]"
[5],"[1.8049459e-03 5.3183432e-03 9.8219287e-05 1.5229900e-01 1.3519644e-03
 8.3071548e-01 4.6209120e-03 3.6210131e-03 1.8169383e-05 1.5197073e-04]"
[3],"[3.9766630e-04 4.0807503e-05 7.9139182e-03 4.9150681e-01 9.0842870e-05
 4.1957632e-02 4.4844702e-01 5.3048749e-03 9.3467982e-04 3.4057419e-03]"
[4],"[7.2233041e-04 1.5655151e-04 1.9804040e-02 4.4373661e-02 5.6243861e-01
 1.7180610e-01 7.6638223e-03 1.9193994e-01 1.2110199e-04 9.7388163e-04]"
[0],"[9.7811472e-01 5.9191149e-04 2.2564642e-03 9.6820288e-05 1.3063736e-03
 1.9387875e-05 7.4894410e-06 1.8222406e-04 1.6318999e-02 1.1056080e-03]"
[0],"[6.2433851e-01 1.0942606e-02 9.1389477e-02 1.3972164e-02 8.9293510e-02
 4.6345838e-03 1.0162680e-03 1.6223946e-01 1.8704798e-04 1.9864012e-03]"
[9],"[9.7490806e-04 6.5703052e-01 1.0046853e-05 1.2733667e-05 1.6648984e-07
 1.7099443e-06 6.0972320e-07 4.4400444e-06 4.5466659e-05 3.4191942e-01]"
[1],"[3.1420717e-05 8.9078069e-01 1.0419206e-08 1.8301316e-08 4.5811815e-10
 1.9958978e-08 1.4257397e-07 2.4274685e-08 3.8351423e-06 1.0918398e-01]"
[0],"[9.9845767e-01 5.5891223e-04 2.3993452e-04 5.9536674e-06 2.1841464e-05
 1.7710551e-06 8.8340488e-07 7.3895768e-05 2.7933941e-04 3.5984602e-04]"
[2],"[1.8925444e-03 2.6731337e-05 8.8521734e-02 1.1095058e-02 1.1660435e-02
 3.3723008e-02 3.8751045e-06 8.5276055e-01 6.5973281e-06 3.0954322e-04]"
[5],"[3.5513897e-06 5.1783264e-04 2.6495112e-04 3.3045677e-03 2.1889205e-03
 9.9151081e-01 3.8463804e-05 1.5757860e-03 4.4617252e-07 5.9465889e-04]"
[9],"[1.9285542e-06 1.0184384e-04 2.3482480e-09 4.9125489e-08 2.1980547e-08
 3.9131738e-09 7.1292270e-08 1.5053523e-08 2.1870512e-05 9.9987423e-01]"
[7],"[3.2490261e-03 6.7008325e-05 1.6633028e-04 6.8581416e-05 4.0630857e-05
 2.1810163e-04 8.9688547e-06 9.9477911e-01 1.2731142e-05 1.3895369e-03]"
[8],"[3.4534202e-03 4.7173024e-05 2.6655327e-05 3.9837041e-06 7.8451385e-06
 1.8283789e-07 3.8317867e-07 3.2770885e-07 9.9636418e-01 9.5805597e-05]"
[6],"[8.5296568e-07 2.2278343e-04 8.6505356e-04 1.2620560e-04 6.4178912e-06
 3.9536617e-06 9.9876285e-01 1.3988417e-06 8.3544660e-07 9.5905407e-06]"
[4],"[0.05096031 0.00146046 0.05459945 0.07275967 0.21800295 0.01672369
 0.00625823 0.00781435 0.509681   0.06173991]"
[6],"[0.04931221 0.00593184 0.01730904 0.05976522 0.01271739 0.00200235
 0.76196337 0.00168772 0.0065288  0.08278203]"
[0],"[9.9981779e-01 6.6746647e-06 2.5064605e-06 2.9519455e-07 2.9514290e-06
 2.7112206e-08 3.9983817e-08 5.0214592e-08 7.2599680e-05 9.7122334e-05]"
[2],"[8.3079860e-05 8.6869294e-09 9.7309983e-01 8.6750668e-05 1.0464458e-02
 1.6133414e-04 1.6039878e-02 6.4267690e-05 2.6620248e-07 2.7549982e-08]"
[0],"[9.2277026e-01 1.6382593e-05 1.4554996e-03 1.2853899e-04 7.4618532e-05
 1.4385259e-05 1.4783730e-04 1.0920959e-05 7.5333245e-02 4.8471560e-05]"
[1],"[3.1715372e-01 6.4187074e-01 4.7937463e-04 1.4558074e-05 9.9493545e-06
 8.9246869e-06 2.7995883e-04 9.4092842e-03 9.1861120e-06 3.0764313e-02]"
[9],"[4.3793327e-05 3.9275803e-02 1.0644421e-08 4.3153119e-07 2.6318261e-09
 1.4525860e-07 8.6265544e-07 5.0105564e-06 2.5306792e-07 9.6067375e-01]"
[2],"[1.4301443e-03 2.1081503e-06 2.4229206e-01 3.8495813e-02 5.1668912e-01
 1.3587685e-01 6.8146363e-04 6.4522192e-02 5.9881387e-07 9.5639234e-06]"
[4],"[8.0887175e-06 1.0813803e-06 4.5899599e-04 1.2977071e-04 3.1041617e-03
 1.4433414e-05 9.9627614e-01 9.0295333e-07 5.5964820e-06 8.3512481e-07]"
[9],"[7.2302818e-02 2.6020054e-03 2.7544617e-03 2.2139719e-04 6.7994925e-03
 6.0026287e-05 9.9916855e-05 3.7081615e-04 1.3694604e-04 9.1465205e-01]"
[0],"[9.0323508e-01 3.5300895e-03 1.7577512e-02 4.0059487e-05 5.9103131e-06
 1.8402511e-06 7.4830204e-02 3.2754743e-04 4.4809401e-04 3.7511277e-06]"
[7],"[6.5693841e-03 9.7093925e-06 2.0934700e-03 2.4067766e-03 6.5620959e-02
 2.6226277e-03 2.4424335e-05 9.1014975e-01 1.9408610e-05 1.0483469e-02]"
[2],"[5.8788474e-04 9.4841154e-05 6.4427102e-01 1.6314853e-02 8.7117422e-03
 1.2465292e-01 2.0038849e-01 2.7822661e-03 6.3062071e-05 2.1328672e-03]"
[3],"[8.7048302e-06 8.2254992e-05 1.9398013e-02 6.6705513e-01 6.5175258e-03
 1.4550945e-01 4.0133325e-03 1.4149064e-01 1.2670202e-05 1.5912335e-02]"
[4],"[4.2730110e-04 1.5965043e-05 1.5067724e-04 4.3504706e-04 9.9706668e-01
 6.8944623e-04 4.8799502e-06 9.3532336e-04 1.7860785e-04 9.6023854e-05]"
[8],"[1.5635354e-06 1.3744646e-04 3.6651008e-07 1.4520630e-08 1.4389229e-08
 5.0078501e-09 1.0034774e-07 8.9988794e-10 9.9985862e-01 1.8602091e-06]"
[0],"[1.5367880e-03 4.2930432e-03 7.0804008e-03 1.0258706e-03 4.3489393e-03
 6.0180569e-04 1.3923959e-02 2.5212239e-02 8.5702896e-02 8.5627407e-01]"
[2],"[3.1762914e-04 3.3753950e-05 6.9736814e-01 3.9014053e-02 1.9250046e-01
 4.6537604e-02 1.6048263e-03 2.0141976e-02 1.0297080e-03 1.4518205e-03]"
[6],"[1.2737090e-05 4.5974243e-06 7.8402495e-04 3.3388080e-04 2.1564141e-04
 5.3881286e-06 9.9859709e-01 1.0452250e-06 3.8348189e-05 7.3584079e-06]"
[8],"[9.6290656e-05 2.4598062e-06 2.6860262e-06 2.6696551e-07 1.7449915e-09
 2.5880327e-08 1.2941067e-07 1.3127399e-08 9.9989808e-01 7.9917024e-09]"
[9],"[1.1557996e-06 2.2896143e-04 1.5441848e-09 2.7847491e-07 1.0499760e-09
 8.7518998e-07 4.0730828e-09 3.9492883e-07 5.0399212e-08 9.9976832e-01]"
[7],"[1.7053218e-05 3.7256093e-06 1.1075053e-02 6.8634129e-03 1.3838841e-03
 4.8495524e-02 4.7861066e-04 9.3100995e-01 4.3169013e-04 2.4112198e-04]"
[1],"[1.4253956e-01 5.9751385e-01 5.1336287e-05 5.6822487e-06 6.8676150e-07
 8.6660845e-07 8.2447978e-06 1.2149675e-05 1.6514288e-02 2.4335334e-01]"
[9],"[9.9458357e-06 3.9971629e-03 2.7962898e-11 1.9718620e-10 2.3140529e-11
 5.9600436e-11 7.1116800e-11 7.0279480e-09 1.1329895e-07 9.9599278e-01]"
[3],"[1.84509624e-02 5.87299837e-06 7.62407720e-01 1.75733790e-01
 1.06333755e-02 1.17188767e-02 1.59788062e-03 1.87267382e-02
 6.28736860e-04 9.60838661e-05]"
[7],"[4.5613786e-03 3.0031316e-03 5.2973401e-04 1.1833453e-03 9.7530156e-01
 8.0403965e-04 1.1238709e-04 7.5272727e-03 3.3023031e-03 3.6747677e-03]"
[2],"[8.0961821e-04 5.9962963e-07 9.6965963e-01 3.2829652e-03 1.7305646e-02
 1.5426421e-03 6.9918600e-03 3.7815122e-04 2.7662321e-05 1.2425195e-06]"
[7],"[5.0808298e-03 4.4726997e-04 8.9226641e-02 1.5446285e-02 2.4946670e-03
 8.0068782e-03 3.4989640e-03 3.3835372e-01 3.5864308e-03 5.3385836e-01]"
[9],"[6.1496095e-08 1.3106014e-03 2.4876639e-08 9.0347436e-09 4.0252007e-10
 1.1748130e-09 2.2336692e-08 1.9826315e-08 7.8264088e-07 9.9868840e-01]"
[6],"[3.4735804e-05 7.3576244e-05 1.4377271e-02 2.1305327e-04 6.4153381e-04
 6.4247826e-05 9.8448956e-01 7.4872969e-06 5.7737961e-06 9.2771763e-05]"
[9],"[2.4887730e-04 1.0086210e-02 5.2552651e-09 3.3559061e-08 1.5371375e-08
 4.2525574e-09 1.5913249e-08 1.6307604e-07 2.6581314e-05 9.8963809e-01]"
[5],"[0.01560546 0.01021604 0.01800315 0.10995289 0.0067315  0.13180764
 0.02511126 0.00158184 0.64485276 0.03613745]"
[7],"[5.3570187e-05 4.1530234e-07 1.9665234e-04 2.6847430e-05 5.2286391e-03
 1.1429364e-04 3.5309452e-06 9.9436885e-01 2.9772514e-07 6.8781778e-06]"
[8],"[3.9911747e-02 4.5383589e-05 3.4661940e-03 5.7785903e-05 1.4937337e-04
 8.9795722e-06 7.1081374e-04 2.9823519e-07 9.5562959e-01 1.9839219e-05]"
[5],"[3.8344809e-04 3.2161304e-05 2.3412656e-04 9.5421389e-02 1.2992638e-02
 8.0058920e-01 7.2136046e-03 1.7001692e-02 5.0916363e-02 1.5215356e-02]"
[9],"[5.23327850e-02 1.69528939e-03 6.15863886e-04 6.06329959e-05
 3.65754793e-04 5.12183542e-05 4.99975431e-05 1.07041924e-04
 8.17355588e-02 8.62985909e-01]"
[8],"[9.7876355e-06 5.5468263e-06 1.5144256e-05 8.4969770e-07 1.5066990e-06
 1.5264454e-06 5.6785575e-07 1.5953400e-07 9.9991870e-01 4.6251400e-05]"
[3],"[1.2592564e-05 3.8164540e-06 1.1376733e-02 4.7671461e-01 1.1274685e-01
 1.7705889e-01 2.1778886e-01 3.6273764e-03 6.6800840e-04 2.2779222e-06]"
[9],"[1.6599839e-07 6.3729524e-03 1.3966478e-10 3.2472847e-10 4.5204434e-11
 1.1955939e-10 6.5583352e-09 4.0895806e-10 1.5142278e-06 9.9362528e-01]"
[8],"[0.09177819 0.00197723 0.02849737 0.06015811 0.08446538 0.14021371
 0.00271154 0.08102363 0.00587811 0.50329673]"
[0],"[9.4102615e-01 8.4442217e-03 2.2055416e-03 1.7022809e-04 4.7887745e-04
 1.5977035e-05 4.9207165e-06 1.4033956e-04 3.5285581e-02 1.2228232e-02]"
[5],"[4.9182475e-03 6.3831336e-05 9.4692163e-02 1.5232277e-01 2.5126463e-01
 1.5868624e-01 1.0544065e-03 3.2939950e-01 3.0413237e-03 4.5569111e-03]"
[5],"[0.0201218  0.00091526 0.00845543 0.07158858 0.03334535 0.21998471
 0.0088395  0.0146308  0.5609095  0.06120905]"
[7],"[1.7584671e-05 3.0507217e-05 5.9209933e-04 2.5294087e-04 1.2672137e-03
 6.6606794e-04 8.5384762e-03 9.8786479e-01 4.3799162e-05 7.2649273e-04]"
[1],"[2.0043121e-04 9.9853623e-01 6.7876812e-08 2.1838085e-08 2.2917450e-07
 1.5982047e-07 2.1002948e-06 6.8527034e-10 2.7146663e-05 1.2336145e-03]"
[2],"[1.2450394e-01 1.2953203e-04 1.4475980e-01 3.2475201e-04 7.0793825e-01
 3.9986821e-04 1.6667857e-04 2.0738866e-02 4.6737425e-04 5.7094573e-04]"
[0],"[6.8530858e-02 7.9060101e-06 9.1265535e-01 7.0982831e-05 1.1486718e-02
 4.6553359e-05 9.0497650e-08 7.1506547e-03 4.9176622e-05 1.6844477e-06]"
