Actual,Predictions
9,"[7.3963224e-06 5.2952750e-05 5.3288011e-05 1.1614783e-03 1.5642855e-02
 1.0124654e-05 3.5815940e-06 2.0253035e-04 2.5011703e-01 7.3274875e-01]"
0,"[1.0000000e+00 3.0226477e-10 1.4673783e-09 9.3544692e-13 1.6035612e-08
 3.6003766e-11 4.4960502e-10 1.2618717e-10 3.5468337e-09 1.6463485e-08]"
6,"[1.64631535e-06 2.54268967e-10 1.02821175e-10 5.38774997e-11
 2.36830402e-07 1.93128722e-06 9.99996066e-01 4.80439581e-13
 1.54014174e-07 1.65457842e-10]"
0,"[9.9999952e-01 2.7421150e-11 1.1020820e-09 5.0016009e-11 5.7329885e-10
 9.5711194e-08 2.0924534e-07 9.9148974e-11 1.9103213e-08 4.1785697e-08]"
0,"[1.0000000e+00 1.1783763e-10 2.6317091e-09 1.6940265e-13 1.3709504e-11
 6.6788068e-11 5.0763987e-10 1.1686978e-10 6.9514233e-10 1.1462009e-09]"
0,"[1.0000000e+00 1.5008488e-11 2.3473163e-09 5.2847760e-13 2.6893679e-10
 3.8452189e-11 4.5609010e-09 1.5299104e-11 3.7345724e-10 5.8650427e-09]"
6,"[1.3380487e-06 4.7086487e-11 9.9861881e-12 1.4055296e-12 2.0361551e-05
 2.2092263e-07 9.9997759e-01 1.1869339e-12 5.0257529e-07 7.9556794e-10]"
3,"[2.3351059e-14 1.4291579e-09 4.3080965e-09 1.0000000e+00 7.8565610e-13
 1.5143594e-09 8.8965849e-14 1.0409891e-10 3.1410321e-09 3.9002354e-10]"
5,"[4.1195805e-17 8.8012924e-14 7.8773940e-19 1.0249288e-09 4.2200116e-16
 1.0000000e+00 4.9667444e-14 1.6268034e-17 6.4947626e-12 7.1912865e-11]"
9,"[5.4020529e-06 7.7306220e-07 5.9515565e-07 3.3328790e-06 4.1339081e-07
 3.6287992e-07 2.4915207e-06 1.0350820e-05 9.9897170e-01 1.0045690e-03]"
3,"[2.2345645e-05 3.0781765e-04 6.0235394e-05 9.2424423e-01 1.6453059e-05
 5.1978886e-02 4.1302183e-06 9.1027832e-03 1.3495524e-02 7.6753332e-04]"
4,"[1.6491401e-07 1.7776253e-04 9.1048641e-08 5.7350977e-08 8.7971568e-01
 1.2264250e-06 7.1806312e-07 2.3921016e-06 5.7730585e-04 1.1952449e-01]"
5,"[3.2690087e-10 3.8332200e-09 2.4452057e-10 3.1295203e-05 1.6538818e-09
 9.9986053e-01 7.8345704e-07 3.8426151e-11 1.0581832e-04 1.4511592e-06]"
5,"[1.2694752e-11 1.4894046e-11 1.4540994e-13 1.7660020e-07 1.5077460e-11
 9.9999988e-01 1.1097500e-09 6.9976918e-13 1.5410505e-08 8.6589154e-09]"
8,"[1.0173764e-15 1.2536119e-14 8.6887806e-12 6.0730428e-11 3.2814889e-15
 4.7303654e-12 7.2203155e-14 1.6584779e-17 1.0000000e+00 1.7867386e-13]"
5,"[3.78328113e-14 1.16709784e-11 1.04113385e-14 4.02183673e-08
 4.28922170e-13 1.00000000e+00 1.94729299e-09 5.37885742e-15
 1.25931949e-08 2.60753596e-09]"
3,"[7.0692385e-16 2.8417307e-10 9.9273346e-11 1.0000000e+00 1.2343695e-14
 2.0866883e-08 1.3667175e-12 2.3749852e-13 4.0912024e-10 3.1349836e-11]"
0,"[1.0000000e+00 7.7403173e-10 1.9419040e-09 4.7725035e-13 4.1313140e-09
 2.2823846e-10 1.3903603e-08 8.0017222e-11 8.9195579e-10 3.5764476e-08]"
4,"[5.8259332e-08 6.2050344e-06 5.7955793e-07 9.0371349e-10 9.9998462e-01
 1.3304813e-07 5.2362843e-09 1.3478224e-06 7.7699855e-07 6.3548850e-06]"
0,"[1.0000000e+00 1.8719718e-13 6.0376891e-11 3.5696709e-13 1.8366980e-11
 1.4794697e-11 4.2117519e-13 8.1493612e-13 1.9635075e-11 1.7648755e-09]"
2,"[1.8732323e-06 8.3441920e-10 9.9964166e-01 3.4024555e-04 8.5991452e-08
 9.5100560e-08 2.4483253e-09 2.1826224e-06 1.3909608e-05 5.8054912e-08]"
9,"[2.1585377e-06 1.9928989e-06 1.0929125e-06 2.1213368e-06 7.8428158e-04
 1.4851302e-07 6.7812529e-09 7.4597183e-03 1.3975812e-03 9.9035090e-01]"
6,"[6.8619607e-05 1.2711781e-08 5.5962568e-10 8.4044268e-07 1.9083781e-07
 3.9214971e-03 9.9600250e-01 2.0103783e-10 2.5482148e-06 3.7121770e-06]"
8,"[3.5536576e-10 6.0071691e-11 3.7260808e-08 3.4640832e-09 4.7405174e-12
 1.2507831e-08 4.4412801e-10 3.6991360e-12 1.0000000e+00 5.1269025e-09]"
2,"[3.4057275e-09 2.1572856e-07 9.9999928e-01 5.4301513e-10 2.2226672e-10
 1.1592366e-11 3.8683861e-12 4.4328630e-07 3.4234535e-10 2.8850798e-11]"
3,"[7.1891964e-16 1.0348634e-11 9.5200714e-12 1.0000000e+00 1.2767040e-15
 1.4809796e-08 5.5025635e-14 2.5791779e-13 8.3430285e-10 1.5499143e-12]"
1,"[7.9519911e-09 9.9999964e-01 1.2158941e-08 1.3807336e-10 2.5080928e-08
 3.6049690e-09 1.7833209e-08 2.2258318e-07 8.1768095e-09 3.7736183e-09]"
2,"[4.8643123e-10 4.3698242e-10 9.9999833e-01 1.5372332e-06 7.6832191e-10
 2.3232807e-10 2.6984154e-11 1.3100345e-07 1.8188659e-08 3.6376173e-11]"
1,"[3.5045012e-08 9.9999905e-01 1.5774889e-08 8.2304503e-11 3.0635324e-08
 2.0288454e-08 5.7660583e-07 1.3030676e-07 1.2833414e-07 2.0571065e-09]"
1,"[4.5903730e-07 9.9998856e-01 1.9253896e-06 7.8352713e-08 1.5585314e-07
 9.4863810e-07 1.2313177e-06 4.8827305e-06 1.5670498e-06 1.0503025e-07]"
5,"[2.0750855e-17 1.7506565e-13 1.1405315e-19 1.3625115e-08 3.8259684e-16
 1.0000000e+00 2.0323938e-13 3.0864224e-18 1.9374760e-12 3.2457589e-11]"
6,"[7.2936814e-07 4.0012876e-12 9.0120779e-11 1.4449421e-12 1.3286264e-07
 9.0467207e-09 9.9999905e-01 2.2493253e-14 7.0088454e-08 8.7222729e-10]"
9,"[1.8148295e-10 9.7723662e-10 1.1704449e-09 9.4631476e-09 1.6138137e-06
 8.1125586e-09 2.6783801e-11 1.2828400e-06 1.1414942e-06 9.9999595e-01]"
8,"[1.7934555e-08 4.8392290e-11 4.2466088e-08 7.4249895e-09 4.6632687e-11
 2.4894795e-10 1.6581160e-07 5.6514923e-12 9.9999976e-01 5.8486314e-09]"
0,"[9.9999952e-01 2.6640922e-08 2.5991641e-08 1.5844815e-09 5.3129723e-09
 1.8229247e-08 2.9677215e-08 3.5268974e-09 1.5485818e-07 3.5287013e-07]"
6,"[1.8353196e-08 6.3114737e-13 2.6281464e-12 1.2470087e-12 5.1313764e-10
 8.2496416e-07 9.9999917e-01 3.1189207e-14 4.4496499e-08 5.3477250e-11]"
6,"[1.2664434e-07 1.7537471e-09 1.2383248e-08 1.3915466e-10 2.0394905e-06
 2.6945355e-07 9.9999559e-01 4.2985741e-12 2.0427628e-06 1.2984627e-10]"
5,"[1.9779892e-12 7.8232749e-13 7.3060641e-15 2.9028655e-08 1.4570924e-13
 1.0000000e+00 6.1057846e-11 1.2499595e-13 6.9197670e-10 3.0933306e-10]"
5,"[2.4279926e-17 1.8687876e-15 5.8612664e-19 4.7074969e-11 5.2386235e-16
 1.0000000e+00 1.1494502e-12 2.4587869e-18 2.5124505e-12 4.1604117e-10]"
3,"[1.0007238e-13 5.8310068e-10 4.6553557e-09 9.9999976e-01 2.7176877e-13
 2.4916565e-07 2.4164945e-12 1.4028777e-11 6.8516592e-09 7.8895140e-11]"
8,"[5.9772326e-11 2.3685342e-12 4.0071768e-09 3.7792643e-07 5.1729426e-11
 4.1255259e-08 1.2829993e-07 1.1807239e-11 9.9999940e-01 1.0293877e-08]"
6,"[4.2387884e-07 1.1930829e-10 4.3885393e-10 4.4686959e-11 1.7709959e-06
 4.5237336e-08 9.9999762e-01 3.2838717e-12 1.9376684e-07 9.9761943e-10]"
2,"[4.5590207e-09 3.0899960e-11 9.9999964e-01 3.8060088e-07 4.0687423e-10
 2.6998426e-09 1.8474344e-11 7.9906703e-09 1.9854996e-08 1.9377906e-11]"
1,"[8.47809434e-10 9.99997616e-01 1.15698775e-08 6.43460929e-09
 1.63947573e-06 4.71711878e-08 1.10710303e-08 3.87226152e-07
 3.09149044e-07 1.76623942e-08]"
4,"[1.8359163e-10 3.2004607e-06 9.8235891e-09 3.9004648e-09 9.9999344e-01
 2.9587326e-09 2.7163081e-09 1.7985207e-06 1.2283400e-06 3.7540966e-07]"
5,"[5.3276676e-13 3.2002106e-13 4.0116171e-15 4.1870267e-09 7.2708207e-12
 1.0000000e+00 1.2491829e-09 4.7670400e-15 1.0078909e-08 1.6805817e-08]"
4,"[9.8384139e-12 1.7058427e-06 8.7906349e-11 1.2051866e-10 9.9999797e-01
 2.7388247e-10 1.7222074e-09 2.0511079e-07 1.3409624e-07 1.4025964e-08]"
3,"[2.3498310e-15 2.8992188e-12 1.2893715e-10 1.0000000e+00 4.5784031e-16
 8.7050922e-11 4.8238213e-15 7.1147501e-14 1.7767661e-11 1.5997515e-12]"
7,"[1.6174114e-07 4.6379058e-04 1.4055264e-05 1.1358633e-06 5.7767659e-07
 3.1145041e-07 1.8460367e-10 9.9951887e-01 6.4033344e-07 3.9725626e-07]"
8,"[4.07855260e-12 1.77815184e-12 8.18463179e-12 1.64149372e-09
 5.35788265e-13 2.89910140e-09 1.09111475e-08 6.09032306e-16
 1.00000000e+00 1.71978418e-10]"
5,"[1.4854502e-06 1.5390780e-09 5.0974553e-08 1.4378721e-04 1.6140600e-09
 9.9985456e-01 2.1008113e-09 6.3461791e-10 3.7277140e-08 4.1877612e-08]"
0,"[9.9994993e-01 3.0004343e-10 1.2862203e-05 1.2318726e-08 4.1117536e-07
 5.1058555e-07 3.3577339e-07 1.7489958e-07 1.3272846e-05 2.2495085e-05]"
9,"[8.8156054e-07 1.9235067e-06 5.5817921e-08 5.6634995e-08 6.1701029e-04
 9.7049977e-08 2.5239952e-08 3.2688717e-05 2.1090602e-06 9.9934512e-01]"
3,"[8.1070435e-11 2.0833499e-09 4.4027697e-09 9.9998629e-01 1.2959089e-11
 1.3683182e-05 4.1978855e-12 1.6081034e-11 3.4757235e-09 1.0462643e-09]"
5,"[1.0699222e-09 2.5075092e-12 1.6070431e-14 8.5387178e-08 3.5805663e-13
 9.9999964e-01 1.2591721e-07 2.9742183e-14 9.2703516e-08 6.8320641e-11]"
1,"[1.8036424e-10 1.0000000e+00 3.1999730e-09 3.0338961e-12 1.5341762e-08
 9.6660305e-11 2.1513855e-10 8.8188425e-09 1.5329673e-09 1.4517768e-10]"
1,"[1.2183103e-09 9.9999976e-01 2.0508593e-09 5.5795386e-12 3.1394682e-09
 5.4026552e-09 2.1744988e-07 9.9283843e-09 9.5311297e-09 4.7501940e-11]"
0,"[9.9995387e-01 9.5370254e-08 8.2475581e-06 5.2038072e-08 5.4132151e-06
 1.7712944e-07 2.4227147e-05 2.1351099e-07 3.4954141e-06 4.2121992e-06]"
4,"[3.8633843e-08 3.0321189e-06 3.8592894e-08 3.5883359e-09 9.3680102e-01
 7.7505325e-07 2.0643278e-05 2.2642860e-07 6.2957034e-02 2.1731996e-04]"
4,"[2.6232027e-12 4.1502130e-07 8.7657176e-10 6.3765659e-11 9.9999702e-01
 4.0132668e-11 3.1905749e-11 2.1845292e-06 1.2917443e-08 3.2835149e-07]"
7,"[9.7163195e-13 4.7552777e-07 4.2429438e-06 3.2883058e-08 8.0905664e-07
 1.5122020e-11 3.6703713e-12 9.9999452e-01 2.1367356e-08 4.6219846e-09]"
0,"[9.9998975e-01 7.6614999e-09 3.6249443e-08 2.6515994e-09 2.4717158e-07
 1.2834035e-06 8.0036907e-06 7.3867168e-10 5.5474050e-08 6.6624341e-07]"
1,"[7.6679498e-09 9.9999976e-01 6.3187180e-09 1.5595761e-11 9.6273620e-09
 5.6563942e-10 1.5813602e-09 2.0211232e-07 8.9480690e-09 4.8968823e-10]"
7,"[8.8325214e-10 2.5710408e-04 2.2495029e-05 2.9051684e-05 7.3857997e-03
 3.2260350e-06 9.8427453e-09 9.9224806e-01 3.4975343e-05 1.9229936e-05]"
0,"[1.00000000e+00 4.07577305e-10 2.03269915e-10 3.39987240e-11
 1.46955115e-10 1.51686863e-09 3.27129390e-09 1.85270705e-11
 1.32017846e-08 1.37230236e-08]"
1,"[2.6780522e-09 9.9999452e-01 9.4192671e-09 1.9891283e-08 3.9017846e-06
 2.8862854e-07 1.5676832e-07 4.3185644e-08 1.0087730e-06 8.6247042e-08]"
6,"[2.7881571e-08 2.8896455e-16 1.8401887e-13 8.2130500e-15 5.8883548e-10
 7.0183321e-09 1.0000000e+00 1.3963821e-16 1.6469263e-08 4.7623152e-11]"
1,"[2.7197034e-08 9.9999857e-01 2.1212719e-07 4.3856843e-09 4.2116923e-08
 2.4510232e-08 1.5869185e-08 1.1446433e-06 1.8682750e-08 3.8043229e-08]"
4,"[3.8596761e-11 3.8166965e-07 5.0816467e-09 1.4599691e-11 9.9998379e-01
 3.5157449e-10 5.9837468e-10 2.2360899e-07 2.6667311e-07 1.5342941e-05]"
5,"[1.1800951e-13 2.8077436e-11 1.3609698e-14 2.9731451e-08 1.7687078e-12
 1.0000000e+00 3.4320208e-10 4.3050730e-13 1.6684083e-10 8.2617024e-09]"
6,"[3.2950882e-06 1.2069585e-11 2.3152738e-11 2.1837517e-12 9.8318628e-07
 4.6633846e-07 9.9999499e-01 2.2463871e-11 1.9151821e-07 4.6976367e-10]"
6,"[6.0121849e-08 5.8713659e-12 1.0045921e-10 6.3768768e-10 1.8516225e-10
 1.5126276e-04 9.9984694e-01 2.0199718e-13 1.6136224e-06 1.9910853e-08]"
5,"[2.6766186e-15 3.9483727e-13 6.0804805e-16 1.8918467e-09 1.3843894e-13
 1.0000000e+00 2.5477442e-13 5.1790953e-15 2.6042678e-11 2.6775754e-10]"
7,"[1.2636586e-09 1.9796705e-07 1.8929923e-06 2.2711045e-07 3.5910382e-08
 5.3089522e-08 5.0539732e-13 9.9999738e-01 1.7719078e-08 2.4461596e-07]"
8,"[4.1711630e-07 2.2168274e-10 4.7993538e-09 5.5226301e-06 8.8285873e-10
 9.1042995e-07 2.2467502e-08 4.4890947e-10 9.9999297e-01 1.5689595e-07]"
4,"[1.5552718e-14 9.0350414e-07 4.5434114e-09 1.8279692e-12 9.9999368e-01
 7.7688645e-12 4.6428074e-12 5.3598001e-06 6.0529903e-10 8.8825038e-11]"
4,"[2.1558327e-08 1.0366450e-02 1.6994604e-04 2.7674727e-05 9.8690885e-01
 1.1646717e-06 1.5882687e-08 2.3567809e-03 6.1701508e-06 1.6283731e-04]"
7,"[1.0290372e-07 2.5690185e-06 1.6597164e-04 7.7666109e-06 2.7137284e-07
 6.3763622e-08 2.3544217e-10 9.9982244e-01 3.9336055e-07 4.1618972e-07]"
2,"[2.2539899e-08 6.4872047e-10 1.0000000e+00 4.3024881e-09 1.3776275e-10
 6.7909437e-12 1.6694925e-08 1.8152809e-09 1.3534093e-09 1.0023035e-10]"
5,"[1.2962453e-15 7.0138813e-15 4.6102783e-18 2.2421574e-10 2.6393466e-15
 1.0000000e+00 4.2645878e-12 2.6912568e-17 1.7796091e-10 5.3223717e-11]"
3,"[2.4511770e-15 3.0956324e-10 1.5717380e-09 1.0000000e+00 1.1555165e-13
 5.4407425e-09 9.8617756e-14 4.8828602e-12 5.6703975e-09 1.0034933e-10]"
7,"[4.7949065e-11 8.0802670e-07 4.3626627e-05 5.0186264e-07 8.2659710e-07
 6.3708045e-12 9.7298749e-12 9.9995387e-01 2.7877479e-07 3.3477789e-08]"
0,"[9.9999964e-01 4.3753044e-12 1.2536386e-09 6.9640682e-10 1.2372244e-09
 3.9625024e-07 9.0382529e-10 9.3279634e-11 9.3246113e-09 2.4274843e-08]"
7,"[2.5631194e-05 6.4706721e-05 1.6648479e-01 1.1440641e-02 9.5191990e-06
 2.1410182e-04 6.8249371e-08 8.2123536e-01 2.8893122e-04 2.3619918e-04]"
7,"[1.8909024e-07 9.3904884e-05 5.4286825e-06 5.3491766e-07 2.7530999e-07
 3.3567620e-08 2.5910887e-10 9.9989843e-01 7.5543392e-07 5.5274472e-07]"
9,"[1.3012909e-05 5.5468554e-06 7.9539073e-05 1.2478830e-05 8.8131623e-03
 4.5290421e-06 5.8407775e-08 1.0485220e-03 4.8119470e-04 9.8954201e-01]"
6,"[9.8988711e-09 1.6036668e-10 2.1696729e-11 1.8882689e-11 2.0084279e-10
 1.8874607e-05 9.9998105e-01 2.6201279e-14 1.3196859e-07 6.1130448e-11]"
4,"[2.6121060e-07 2.8862347e-04 4.1191390e-05 1.0063356e-05 9.9655849e-01
 2.9758221e-05 5.1406196e-06 2.4940169e-03 3.5932630e-05 5.3657719e-04]"
2,"[2.77653402e-08 8.41228314e-07 9.99984384e-01 1.35698638e-05
 4.30756302e-08 2.88838176e-09 2.75695591e-08 9.53303811e-07
 1.12726646e-07 1.00845403e-08]"
8,"[3.88408652e-15 2.24723368e-15 3.73172901e-15 5.97969008e-14
 6.90309355e-13 1.01200257e-10 5.23265031e-09 4.13514600e-20
 1.00000000e+00 3.08407158e-16]"
5,"[7.9776171e-08 3.4895214e-07 3.1641824e-07 5.5136639e-03 1.2246780e-07
 9.9448287e-01 6.6759952e-08 1.3206549e-07 1.5093959e-06 8.6574954e-07]"
7,"[2.7834719e-06 4.4356065e-04 5.1457049e-05 3.2046855e-06 5.6556810e-06
 7.2424615e-07 1.0353984e-10 9.9945027e-01 2.6798156e-07 4.1971394e-05]"
8,"[9.8209289e-14 1.5684001e-11 1.9958151e-09 5.9353351e-08 7.8363444e-12
 5.3907363e-09 1.3891713e-10 3.5962368e-15 9.9999988e-01 2.1310398e-09]"
3,"[2.3421652e-11 5.3815912e-09 9.1794067e-07 9.9997282e-01 6.8870231e-12
 5.4357253e-07 1.7735268e-09 6.3479949e-10 2.5637670e-05 2.3195257e-09]"
9,"[3.0375111e-07 4.1464909e-07 5.2014574e-08 3.8252292e-06 4.5311001e-05
 2.3208800e-06 1.0400148e-06 2.3942684e-05 9.7636002e-01 2.3562849e-02]"
5,"[3.4388641e-09 3.1009471e-09 6.2805344e-13 9.9565170e-08 6.0443428e-10
 9.9999070e-01 3.6301581e-06 1.2713845e-12 5.1166394e-06 4.3616038e-07]"
8,"[2.4406061e-11 8.3463743e-13 4.4479920e-11 2.8316238e-10 3.1655101e-13
 7.4440995e-11 8.5623592e-10 3.9260477e-16 1.0000000e+00 8.9186132e-12]"
9,"[1.5522899e-08 1.1570796e-10 1.8420684e-08 2.4791602e-09 1.5932677e-05
 1.4624939e-09 3.4500752e-10 5.9275403e-06 5.0550061e-06 9.9997306e-01]"
9,"[5.3303108e-07 1.5310006e-05 3.3500216e-06 1.4026073e-04 2.3664001e-03
 1.1689570e-05 3.3713572e-08 4.5735276e-05 3.1635415e-02 9.6578127e-01]"
8,"[4.1359222e-11 2.0177425e-10 1.4208463e-09 4.0062807e-11 9.0842112e-10
 1.7822223e-09 1.0043925e-08 1.8177188e-14 1.0000000e+00 5.5393436e-11]"
6,"[8.0728682e-07 3.2349021e-10 8.0961987e-11 1.0602810e-09 1.0363065e-09
 6.7699277e-03 9.9320638e-01 5.9486151e-13 2.2777547e-05 2.1228059e-08]"
2,"[8.8520691e-10 1.1109682e-08 9.9999988e-01 5.9307120e-10 5.2861521e-11
 1.0623216e-12 1.2482429e-11 8.8067601e-08 8.6508342e-11 4.6111188e-12]"
8,"[2.9701159e-08 5.9069016e-09 8.5151143e-08 1.2501687e-07 4.6673105e-09
 6.4843732e-08 4.1853386e-07 3.7735981e-11 9.9999917e-01 6.9928220e-08]"
9,"[1.3221550e-06 4.3061117e-04 4.2689940e-08 1.5945336e-05 1.8351810e-02
 4.5355079e-03 1.7806853e-04 1.8816898e-04 3.8858000e-04 9.7591001e-01]"
2,"[1.3118698e-07 2.2454085e-08 9.9998498e-01 6.8805792e-07 4.6757358e-09
 2.0397137e-10 6.3100702e-10 1.4098705e-05 6.0919760e-08 1.2460134e-09]"
3,"[5.1352196e-17 2.6639371e-11 1.7918075e-12 1.0000000e+00 1.0139900e-15
 5.4401927e-09 6.3038691e-15 1.0555309e-13 2.3000475e-11 1.8744164e-12]"
6,"[1.02201405e-07 3.17100763e-08 3.32778888e-10 1.72053240e-11
 2.35809352e-06 2.33894161e-06 9.99994993e-01 3.43697878e-12
 9.15072746e-08 8.61105215e-11]"
1,"[8.9135987e-09 9.9999869e-01 1.6994535e-07 3.7877341e-09 1.9634582e-07
 3.3905025e-08 2.6186922e-07 5.6793533e-07 1.3226639e-07 1.8270551e-08]"
1,"[1.5647170e-10 1.0000000e+00 7.3414767e-11 1.0243389e-12 1.8157034e-09
 1.6290946e-10 3.8139896e-09 1.1571555e-09 4.9664900e-10 2.2697330e-11]"
8,"[3.9308517e-07 2.1457558e-08 1.3230435e-05 5.1245638e-07 3.6071537e-10
 1.5629269e-06 2.4207475e-08 1.2519826e-09 9.9998426e-01 2.0750544e-08]"
9,"[2.0491299e-08 8.1627066e-11 1.7745448e-08 5.7021570e-09 4.8289672e-07
 1.0823905e-09 2.5551714e-10 9.6508820e-06 2.6502516e-06 9.9998724e-01]"
3,"[1.2174641e-14 1.2120627e-11 2.4074251e-10 9.9999988e-01 1.6704544e-15
 6.8651644e-08 9.4481953e-13 3.9993037e-14 2.8919370e-10 5.1171446e-12]"
4,"[1.9408397e-09 1.5290789e-06 1.9520852e-09 1.2962811e-08 9.9995732e-01
 9.8613476e-08 1.8508084e-08 5.2719923e-07 3.3781194e-05 6.7140900e-06]"
0,"[1.0000000e+00 1.2507247e-10 1.7403826e-09 1.0809501e-12 1.2069250e-08
 6.5859707e-10 7.4818143e-09 3.1774059e-11 1.8470142e-09 4.9711858e-08]"
7,"[2.2298191e-06 6.1636129e-06 3.9383749e-04 3.6508049e-05 1.9336879e-08
 6.0218639e-07 7.0900402e-10 9.9955541e-01 5.0734311e-06 1.3494588e-07]"
9,"[2.7941368e-08 3.7829682e-07 4.9608708e-09 1.6576034e-07 9.2337999e-05
 5.6204733e-08 7.7219369e-09 1.0867118e-05 2.5367283e-06 9.9989367e-01]"
6,"[4.7575986e-07 1.9051800e-12 1.1138861e-11 5.9578058e-11 1.2393172e-09
 2.9833829e-05 9.9996936e-01 1.5272176e-13 3.1564338e-07 2.6189351e-09]"
4,"[2.55315324e-09 1.28087850e-05 3.77767810e-06 9.42972367e-09
 9.97726738e-01 1.17933725e-08 7.02256841e-07 2.08439957e-03
 1.48154999e-04 2.33862374e-05]"
1,"[1.3875392e-07 9.9999678e-01 8.8069632e-09 8.2829840e-11 2.4763480e-07
 1.2614621e-08 1.7683954e-06 1.4050367e-08 1.0925420e-06 7.9011198e-10]"
4,"[3.3726080e-09 2.9015314e-07 5.8949558e-07 1.1398288e-09 9.9956554e-01
 2.0960262e-09 3.0220480e-07 2.9669363e-05 3.9783315e-04 5.9117306e-06]"
1,"[1.6789756e-09 1.0000000e+00 4.0479678e-10 1.9584980e-12 1.0298375e-09
 3.2841022e-10 1.7843786e-09 3.2119171e-08 1.5321459e-09 1.3959017e-10]"
3,"[6.7855434e-16 1.4352037e-12 2.9388653e-12 1.0000000e+00 3.3610230e-16
 3.5846767e-08 3.8936847e-15 1.1253992e-14 2.0170605e-11 9.8791385e-13]"
4,"[8.3250606e-10 4.6393987e-05 4.2412873e-09 8.8199862e-08 9.9988115e-01
 1.2311361e-06 1.7920537e-07 6.3418986e-05 3.7922205e-06 3.6936742e-06]"
9,"[2.3628316e-07 1.2335568e-06 2.2147862e-05 3.9364888e-05 2.4801059e-04
 1.5152235e-05 7.1231035e-08 9.7877218e-04 1.1953415e-03 9.9749976e-01]"
3,"[3.51647020e-15 2.69208794e-10 1.05789065e-10 1.00000000e+00
 2.79046822e-14 2.90791391e-08 1.23726238e-13 2.24638748e-13
 5.62993874e-10 7.58500138e-11]"
1,"[1.4894721e-06 9.9995100e-01 9.7130414e-06 3.6199193e-08 1.6538581e-07
 9.6693111e-07 1.8082966e-07 3.5308323e-05 1.0000557e-06 8.8567965e-08]"
4,"[1.4007862e-11 3.5191863e-07 8.3689372e-10 6.2965237e-11 9.9999928e-01
 1.5017075e-10 1.6985454e-09 2.7346235e-08 3.3337898e-07 2.4634966e-08]"
7,"[1.03250066e-07 2.22263661e-05 5.35122090e-05 1.25757779e-05
 1.50032758e-06 1.54081192e-07 1.10171794e-09 9.99907613e-01
 7.83876601e-07 1.47550725e-06]"
7,"[1.8269460e-05 7.4046591e-05 6.4405813e-03 1.7414879e-05 8.2232958e-08
 5.0070088e-07 8.0511597e-09 9.9344456e-01 4.0088266e-06 6.1932462e-07]"
4,"[1.0869847e-12 2.0122556e-08 2.1083148e-12 3.0899456e-13 9.9999964e-01
 4.2777455e-11 4.4972553e-11 3.9312706e-08 6.6279193e-10 3.2679816e-07]"
7,"[6.3133411e-06 7.9581241e-06 5.3234086e-03 5.0512775e-05 5.5624221e-09
 1.5148079e-07 2.2359831e-10 9.9460393e-01 7.5914290e-06 5.9915394e-08]"
2,"[2.0486704e-08 2.1728276e-07 9.9998045e-01 1.8683117e-05 9.0999457e-08
 3.6262504e-09 2.5457472e-09 1.6077983e-07 3.6680129e-07 3.2510645e-09]"
9,"[1.8567546e-08 7.5651686e-11 1.3794780e-08 2.2273746e-08 9.4934273e-07
 2.5619082e-08 2.7696381e-09 1.3012944e-06 8.0081173e-07 9.9999678e-01]"
3,"[1.15713474e-10 1.05030262e-10 5.43115064e-09 9.99999762e-01
 6.28815468e-13 2.48041374e-07 2.64498659e-14 6.93091071e-11
 2.83661405e-09 3.99874689e-10]"
0,"[9.9999082e-01 5.1014980e-11 2.5271422e-13 2.4280905e-10 9.2588448e-10
 7.1519088e-07 8.4449530e-06 5.6603199e-12 1.3007605e-08 4.0063779e-09]"
8,"[2.5803144e-13 3.1962911e-15 1.1377246e-11 1.2468501e-09 1.9378795e-15
 1.3276914e-11 5.6395763e-11 1.7826637e-17 1.0000000e+00 2.3306587e-12]"
8,"[1.11480281e-02 1.05590170e-09 1.17336505e-08 2.74529235e-08
 4.32296474e-08 1.08263521e-06 2.71146855e-05 9.50621915e-10
 9.88823056e-01 7.32384933e-07]"
8,"[3.8017270e-10 1.6132611e-12 1.3830885e-07 3.3951819e-10 2.4178042e-12
 1.9507444e-11 4.0065648e-10 7.0926137e-13 9.9999988e-01 4.4417794e-10]"
4,"[2.2180598e-10 1.7272680e-05 8.8875804e-09 1.3125162e-10 9.9997270e-01
 1.0285767e-09 4.5917803e-09 2.6652458e-06 3.4520526e-06 3.9476504e-06]"
0,"[1.00000000e+00 1.40008465e-11 9.10049591e-10 2.76131917e-12
 2.32491595e-10 1.82976176e-10 1.45231688e-10 8.15034915e-11
 5.79159609e-09 4.56544633e-08]"
4,"[2.38102889e-08 2.53457183e-05 2.01640069e-06 3.67446269e-08
 9.99784768e-01 6.56263097e-08 4.79276814e-08 1.09409535e-04
 4.13385351e-07 7.78911563e-05]"
4,"[5.7553367e-09 8.3252424e-05 7.7778492e-07 5.4138543e-08 9.9973541e-01
 6.4656589e-08 2.9523187e-07 5.4370637e-05 9.1164547e-05 3.4539185e-05]"
1,"[1.3299931e-09 9.9999928e-01 9.5597281e-09 7.0806284e-11 6.5593804e-07
 9.6168196e-10 8.5870209e-09 3.7035466e-08 1.6479714e-08 1.3956412e-08]"
5,"[1.9483672e-16 1.2490485e-14 1.2538581e-18 1.3650334e-10 2.9429315e-16
 1.0000000e+00 5.8851790e-13 6.4965268e-18 6.1751277e-12 1.9884610e-11]"
